0006	03	2	300	0775	30	2	671.100000	668.10	671.10
0006	05	3	400	0563	32	3	682.660000	680.26	682.66
0006	06	1	200	0129	12	3	694.290000	692.32	694.29
0007	03	4	150	0320	13	3	798.380000	796.37	798.38
0007	04	4	0400	0323	23	2	831.010000	829.07	831.01
0008	02	2	050	0083	22	1	464.590000	462.75	464.59
0008	02	4	250	0767	28	2	467.480000	465.05	467.48
0008	05	3	300	0350	31	4	522.930000	520.89	522.93
0009	01	2	0300	0465	34	2	328.120000	326.07	328.12
0009	08	4	400	0878	33	3	490.990000	488.53	490.99
0010	06	2	200	0387	17	2	431.950000	429.99	431.95
0011	09	1	0050	0060	05	3	584.650000	583.09	584.65
0012	04	3	0400	0149	15	1	356.690000	354.64	356.69
0012	06	1	0400	0159	18	2	363.920000	361.96	363.92
0012	10	2	0100	0615	31	4	381.220000	378.07	381.22
0012	11	1	0050	0083	06	2	392.960000	391.39	392.96
0013	02	1	200	0408	21	1	445.100000	442.37	445.10
0013	07	2	150	0478	20	3	478.440000	476.43	478.44
0013	07	4	100	0296	26	4	487.490000	485.61	487.49
0013	08	3	350	0582	23	3	489.560000	488.86	489.56
0014	01	2	250	0371	27	3	225.390000	223.32	225.39
0014	02	4	0350	0430	30	1	295.310000	295.14	295.31
0014	06	3	0300	0340	35	2	316.940000	314.98	316.94
0015	06	3	0300	0147	29	1	293.430000	291.45	293.43
0015	12	1	100	0794	32	1	316.200000	311.75	316.20
0016	06	4	0350	0081	32	1	286.350000	286.27	286.35
0016	08	2	0250	0341	26	3	288.730000	286.69	288.73
0016	08	3	350	0209	08	1	283.250000	283.14	283.25
0016	09	1	0250	0381	28	3	285.110000	283.12	285.11
0016	14	4	300	0763	27	2	309.420000	307.36	309.42
0017	02	2	200	0316	17	3	275.120000	272.97	275.12
0017	06	3	0200	0485	24	3	223.010000	220.70	223.01
0017	08	1	150	0109	31	4	221.560000	219.71	221.56
0017	14	3	100	0172	27	3	232.980000	231.12	232.98
0018	13	2	150	0173	18	2	271.710000	269.77	271.71
0019	12	3	050	0552	32	3	261.390000	258.65	261.39
0019	13	2	0250	0203	10	3	267.330000	267.33	265.32
0019	17	3	350	0014	04	4	275.510000	275.51	275.51
0020	12	3	300	0692	33	4	246.290000	243.88	246.29
0020	15	4	250	0614	35	4	254.770000	252.42	254.77
0020	19	2	0200	0157	16	1	262.550000	260.65	262.55
0020	20	3	400	0755	27	2	401.020000	258.95	401.02
0020	20	4	150	0337	12	2	262.940000	261.11	262.94
0021	03	4	150	0357	23	4	207.240000	205.24	207.24
0021	11	1	400	0636	24	1	229.050000	226.68	229.05
0021	17	3	0300	0434	31	4	244.920000	243.26	244.92
0021	21	3	150	0018	17	1	254.130000	252.27	254.13
0022	05	2	400	0475	19	3	208.600000	206.65	208.60
0022	11	2	0250	0751	33	1	400.230000	397.68	400.23
0022	17	1	250	0042	14	2	236.800000	235.04	236.80
0022	20	4	100	0410	24	2	238.650000	236.35	238.65
0023	12	3	150	0282	18	4	226.830000	224.82	226.83
0023	19	3	050	0148	33	2	243.710000	241.86	243.71
0023	20	4	150	0105	31	2	241.950000	240.13	241.95
0024	09	2	400	0313	19	1	274.280000	203.14	274.28
0024	15	4	150	0484	18	2	219.260000	216.13	219.26
0024	21	4	400	0029	13	3	229.370000	227.66	229.37
0025	15	4	250	0044	25	3	209.390000	207.53	209.39
0025	24	4	0300	0320	18	2	220.570000	218.32	220.57
0026	11	4	050	0570	28	2	199.430000	197.17	199.43
0026	15	4	400	0212	25	4	inf		
0026	17	1	400	0658	22	1	207.790000	207.47	207.79
0026	25	3	050	0196	27	1	223.300000	221.39	223.30
0027	03	1	400	0068	12	3	163.420000	161.65	163.42
0027	03	4	0100	0161	34	1	163.750000	161.90	163.75
0027	06	4	0300	0371	33	1	171.900000	169.91	171.90
0027	21	3	150	0520	35	1	198.040000	195.71	198.04
0027	25	4	250	0033	13	2	211.380000	209.59	211.38
0028	08	1	250	0537	24	4	173.440000	171.17	173.44
0028	09	3	400	0861	35	3	176.080000	173.33	176.08
0028	11	1	0100	0187	14	3	178.780000	176.93	178.78
0028	13	1	200	0577	28	3	183.750000	181.35	183.75
0028	18	1	200	0423	30	1	187.510000	185.49	187.51
0028	22	4	0150	0330	28	4	195.040000	193.04	195.04
0028	23	1	250	0561	29	1	199.720000	197.22	199.72
0028	24	1	0350	0348	26	4	196.260000	195.92	196.26
0028	28	3	100	0657	32	1	210.440000	208.03	210.44
0029	08	4	0250	0085	22	2	134.250000	132.42	134.25
0029	11	3	050	0192	23	3	139.900000	137.84	139.90
0029	16	1	250	0947	32	3	154.330000	148.90	154.33
0029	21	4	0350	0353	28	4	151.030000	149.87	151.03
0029	22	4	400	0882	31	1	152.900000	150.07	152.90
0029	24	3	050	0073	12	1	158.330000	156.62	158.33
0029	26	3	200	0921	31	3	162.430000	159.95	162.43
0029	27	1	350	0281	35	4	170.290000	169.70	170.29
0030	03	3	050	0608	33	2	154.700000	152.33	154.70
0030	08	4	050	0631	34	1	166.000000	164.00	166.00
0030	16	4	250	0090	22	2	175.940000	173.90	175.94
0030	22	3	0250	0324	15	3	183.460000	179.56	183.46
0030	22	3	250	0224	14	2	183.480000	181.51	183.48
0030	24	1	050	0388	25	4	189.810000	187.41	189.81
0030	27	2	250	0907	34	3	200.780000	198.24	200.78
0031	05	1	350	0676	32	3	124.340000	123.19	124.34
0031	09	3	0200	0274	14	2	129.230000	127.36	129.23
0031	19	4	050	0292	29	4	143.440000	141.54	143.44
0031	21	1	100	0348	30	2	146.710000	144.82	146.71
0031	22	1	0100	0413	22	3	148.000000	145.35	148.00
0031	24	2	350	0472	19	3	152.040000	149.56	152.04
0031	30	2	150	0656	33	1	165.230000	162.33	165.23
0032	04	4	0250	0062	35	1	145.380000	143.54	145.38
0032	08	3	300	0653	27	3	156.570000	153.52	156.57
0032	26	1	300	0653	30	2	248.500000	245.31	248.50
0032	27	2	0200	0223	24	4	192.050000	188.13	192.05
0032	29	1	0200	0143	09	1	195.580000	193.90	195.58
0032	30	4	0250	0178	26	2	190.880000	188.89	190.88
0033	09	1	0250	0161	28	4	149.280000	147.34	149.28
0033	15	4	200	0714	29	4	167.680000	165.07	167.68
0033	19	1	350	0247	18	3	161.210000	160.39	161.21
0033	22	2	400	0838	34	1	168.950000	165.74	168.95
0033	22	4	050	0071	24	2	169.180000	167.36	169.18
0033	23	3	0200	0273	24	1	172.130000	169.77	172.13
0033	28	2	300	0779	29	4	180.670000	178.45	180.67
0033	29	3	0250	0217	16	2	190.010000	187.80	190.01
0033	29	3	350	0475	20	3	187.000000	186.59	187.00
0034	06	2	0200	0395	24	2	113.870000	111.84	113.87
0034	14	1	400	0493	28	1	123.060000	119.59	123.06
0034	19	1	0100	0020	16	4	125.680000	124.12	125.68
0034	23	1	050	0273	25	4	132.220000	130.19	132.22
0034	29	3	350	0357	15	4	144.060000	143.31	144.06
0034	31	2	200	0559	21	3	156.870000	154.54	156.87
0034	32	2	0300	0392	32	2	149.850000	147.84	149.85
0034	33	1	200	0192	28	4	160.550000	158.55	160.55
0035	17	1	250	0270	11	4	241.530000	155.56	241.53
0035	18	2	100	0216	33	1	153.400000	151.30	153.40
0035	20	4	200	0647	33	2	155.660000	153.24	155.66
0035	22	3	100	0525	32	3	158.100000	155.53	158.10
0035	32	2	250	0878	30	3	292.110000	183.46	292.11
0036	04	3	300	0176	18	3	133.350000	131.28	133.35
0036	05	1	200	0522	33	3	136.470000	133.68	136.47
0036	10	3	350	0038	10	3	143.500000	142.76	143.50
0036	19	1	100	0254	35	4	154.700000	152.71	154.70
0036	20	3	0300	0229	31	3	151.600000	149.63	151.60
0036	28	3	300	0247	16	2	168.530000	166.59	168.53
0036	28	4	0200	0391	34	1	166.440000	164.50	166.44
0037	05	2	150	0189	28	4	116.050000	114.24	116.05
0037	08	4	150	0901	34	2	124.650000	119.57	124.65
0037	33	1	350	0115	23	1	171.630000	171.06	171.63
0037	34	4	050	0639	27	1	170.070000	168.17	170.07
0038	09	1	350	0808	31	2	109.660000	107.53	109.66
0038	14	2	400	0610	29	3	115.180000	113.14	115.18
0038	19	1	0150	0321	24	2	117.690000	115.74	117.69
0038	28	3	0200	0595	27	3	132.850000	130.37	132.85
0038	33	3	0050	0386	28	3	148.700000	146.72	148.70
0038	35	1	300	0990	35	3	159.500000	156.70	159.50
0039	18	3	0250	0147	29	3	140.220000	138.64	140.22
0039	23	1	150	0796	35	1	148.670000	146.02	148.67
0039	29	1	300	0085	13	2	163.290000	161.35	163.29
0039	29	3	100	0446	18	3	168.610000	161.85	168.61
0039	31	2	0400	0074	07	4	168.420000	166.84	168.42
0040	16	2	0050	0182	20	2	138.890000	136.88	138.89
0040	20	1	100	0166	19	4	145.260000	143.44	145.26
0040	23	1	400	0313	14	2	inf		
0040	23	4	300	0672	25	3	227.130000	227.13	149.02
0040	28	4	250	0490	25	3	164.170000	161.34	164.17
0040	31	4	050	0057	02	4	168.960000	167.54	168.96
0040	33	4	350	0440	17	1	178.340000	177.58	178.34
0041	02	2	250	0077	32	3	117.560000	115.71	117.56
0041	03	1	0200	0130	18	2	116.580000	114.58	116.58
0041	06	2	0250	0211	27	3	131.760000	129.76	131.76
0041	09	4	0100	0515	30	2	140.760000	136.92	140.76
0041	15	1	100	0430	22	1	149.420000	147.08	149.42
0041	26	1	0350	0508	24	3	154.220000	153.33	154.22
0041	28	3	0050	0023	12	2	171.300000	169.63	171.30
0041	30	4	0300	0399	30	2	171.440000	169.48	171.44
0041	31	3	0250	0132	30	3	169.440000	167.58	169.44
0042	03	3	250	0514	33	4	114.610000	111.97	114.61
0042	05	3	0300	0039	05	2	116.520000	114.97	116.52
0042	05	3	350	0500	31	4	117.460000	116.98	117.46
0042	11	2	200	0609	27	3	127.670000	125.05	127.67
0042	19	4	100	0204	23	2	133.280000	131.36	133.28
0042	21	3	050	0051	24	4	136.160000	134.35	136.16
0042	23	1	350	0682	35	1	135.900000	134.63	135.90
0042	24	2	050	0404	21	4	136.890000	134.61	136.89
0042	25	2	100	0040	07	2	142.430000	140.78	142.43
0042	27	3	0100	0197	12	1	147.000000	145.20	147.00
0043	03	2	250	0328	28	3	99.890000	97.77	99.89
0043	10	1	050	0058	27	2	156.550000	154.71	156.55
0043	10	3	200	0400	32	2	110.020000	108.00	110.02
0043	11	2	0400	0559	33	3	110.990000	108.81	110.99
0043	11	3	150	0338	25	4	111.150000	107.55	111.15
0043	15	2	0050	0396	23	1	133.580000	131.54	133.58
0043	18	2	0200	0615	30	4	118.060000	115.61	118.06
0043	20	2	250	0044	16	1	122.860000	120.99	122.86
0043	23	4	050	0381	33	2	123.030000	120.17	123.03
0043	29	1	200	0662	32	2	135.670000	132.98	135.67
0043	29	4	0050	0151	25	2	132.870000	130.93	132.87
0044	03	3	100	0116	21	1	110.460000	108.09	110.46
0044	08	1	050	0157	07	2	153.120000	151.50	153.12
0044	12	2	400	0555	22	4	122.920000	120.66	122.92
0044	31	1	100	0062	28	4	155.400000	153.77	155.40
0045	16	1	100	0792	35	1	123.840000	121.02	123.84
0045	16	4	150	0251	34	1	123.560000	121.53	123.56
0045	23	3	0200	0321	16	1	136.160000	134.00	136.16
0045	28	3	0300	0130	34	1	138.630000	136.69	138.63
0045	32	2	0150	0385	31	4	167.660000	165.22	167.66
0045	35	2	350	0068	29	4	175.790000	175.20	175.79
0046	07	2	0400	0203	28	3	90.320000	88.39	90.32
0046	15	4	0100	0367	30	2	99.140000	97.34	99.14
0046	19	1	0350	0671	33	1	99.550000	97.96	99.55
0046	21	4	0350	0338	29	1	101.340000	100.18	101.34
0046	29	4	200	0797	28	4	118.180000	115.53	118.18
0046	31	3	0050	0190	09	1	119.600000	117.90	119.60
0046	35	3	0200	0333	19	2	131.220000	129.29	131.22
0047	24	3	100	0142	17	2	115.920000	113.97	115.92
0047	27	4	0250	0639	33	4	123.890000	119.87	123.89
0047	28	3	0300	0060	28	3	121.190000	119.36	121.19
0048	09	1	300	0095	05	4	109.570000	106.56	109.57
0048	12	1	350	0308	17	2	113.820000	112.63	113.82
0048	15	3	400	0645	29	1	116.910000	114.43	116.91
0048	16	1	0400	0098	19	2	116.170000	114.25	116.17
0048	21	3	0250	0216	14	2	120.070000	117.77	120.07
0048	24	2	050	0978	34	3	129.090000	125.05	129.09
0048	25	4	0150	0374	30	3	125.910000	123.80	125.91
0048	26	1	400	0481	26	4	125.980000	123.97	125.98
0048	28	2	0250	0061	08	4	127.420000	125.81	127.42
0048	29	2	350	0086	27	1	134.020000	133.07	134.02
0048	30	1	0200	0199	34	1	133.870000	131.94	133.87
0049	05	2	0200	0011	04	2	104.450000	102.99	104.45
0049	08	3	400	0450	32	2	107.960000	105.81	107.96
0049	15	3	0350	0136	08	3	113.610000	112.49	113.61
0049	17	1	150	0058	35	2	116.550000	114.73	116.55
0049	24	2	0400	0046	28	2	125.010000	123.22	125.01
0049	24	4	100	0103	29	3	125.590000	123.79	125.59
0049	26	3	300	0143	13	2	123.880000	120.60	123.88
0049	28	1	050	0743	26	2	130.410000	126.99	130.41
0050	11	2	0100	0155	28	3	86.820000	84.99	86.82
0050	16	1	100	0620	25	2	92.220000	87.59	92.22
0050	18	4	300	0060	34	1	91.970000	90.11	91.97
0050	22	4	0300	0101	17	3	92.920000	91.11	92.92
0050	28	4	050	0474	22	4	107.550000	105.51	107.55
0050	35	2	200	0081	27	2	118.870000	117.05	118.87
0050	35	4	150	0074	25	4	119.780000	117.96	119.78
0051	13	3	0100	0626	34	3	89.750000	84.98	89.75
0051	15	1	050	0909	34	4	164.180000	160.90	164.18
0051	19	4	0300	0025	21	3	90.350000	88.56	90.35
0051	20	4	0200	0460	33	4	89.250000	87.28	89.25
0051	31	3	0250	0436	25	1	107.170000	104.40	107.17
0052	15	4	0100	0176	33	2	108.590000	108.34	108.59
0052	17	1	400	0310	13	1	109.050000	106.89	109.05
0052	19	4	350	0561	22	2	113.670000	111.47	113.67
0052	20	4	0050	0466	26	4	155.260000	153.16	155.26
0052	32	1	250	0349	22	4	132.570000	130.60	132.57
0052	33	4	300	1014	34	2	137.620000	135.20	137.62
0053	09	2	250	0698	31	1	92.460000	89.73	92.46
0053	22	4	250	0014	10	1	105.060000	103.33	105.06
0053	25	4	300	0379	18	3	108.650000	106.74	108.65
0053	26	3	0100	0710	33	4	113.230000	109.90	113.23
0054	10	2	150	0708	31	4	105.930000	103.12	105.93
0054	11	1	250	0715	29	4	100.620000	98.29	100.62
0054	12	3	0200	0594	34	4	102.660000	100.17	102.66
0054	21	1	350	0473	20	4	122.820000	106.75	122.82
0054	27	2	050	0082	21	4	146.390000	144.56	146.39
0055	06	1	0150	0068	10	2	94.600000	92.92	94.60
0055	06	2	300	0383	31	2	94.910000	92.95	94.91
0055	08	4	0250	0014	03	3	95.430000	94.11	95.43
0055	24	2	0200	0117	25	1	110.800000	108.93	110.80
0055	25	2	0300	0621	31	1	113.200000	110.71	113.20
0055	30	1	0150	0036	11	4	118.030000	116.33	118.03
0055	33	1	0150	0056	22	2	132.720000	130.92	132.72
0056	09	3	350	0758	34	1	97.120000	95.57	97.12
0056	23	2	0150	0138	23	1	111.620000	109.77	111.62
0056	27	3	0200	0384	32	4	117.720000	115.72	117.72
0056	30	3	0400	0085	25	4	120.780000	118.93	120.78
0057	04	4	100	0259	18	2	82.760000	80.88	82.76
0057	08	2	0150	0316	35	1	76.190000	73.91	76.19
0057	16	4	0350	0193	20	1	210.510000	209.00	210.51
0057	17	3	0400	0420	24	4	82.660000	79.41	82.66
0057	18	4	250	0016	07	4	86.400000	84.84	86.40
0057	30	3	150	0527	33	3	96.830000	93.44	96.83
0057	31	4	0300	0303	34	3	97.460000	95.50	97.46
0057	33	2	0350	0332	15	2	100.790000	99.48	100.79
0058	06	1	0300	0038	24	4	74.130000	72.34	74.13
0058	19	2	0250	0210	18	4	81.560000	79.62	81.56
0058	19	3	0150	0136	09	3	81.450000	79.84	81.45
0058	20	4	0350	0145	34	1	81.310000	79.86	81.31
0058	21	1	100	0246	24	1	84.400000	82.56	84.40
0058	29	1	050	0006	04	2	332.420000	331.09	332.42
0058	29	3	150	0651	24	4	96.420000	93.55	96.42
0058	32	1	0400	0040	26	2	98.880000	97.02	98.88
0058	32	2	0100	0178	29	4	99.140000	97.36	99.14
0058	33	4	150	0210	29	4	101.740000	99.86	101.74
0059	04	1	200	0235	28	1	81.130000	79.20	81.13
0059	04	4	350	0063	21	1	81.340000	79.96	81.34
0059	28	3	0100	0097	07	4	103.960000	102.37	103.96
0059	32	4	100	0297	14	1	116.960000	115.12	116.96
0059	35	3	400	0324	20	1	122.040000	120.12	122.04
0060	05	2	400	0059	17	4	87.130000	85.29	87.13
0060	07	2	0350	0203	32	4	88.820000	87.41	88.82
0060	11	1	0250	0252	18	4	94.440000	92.32	94.44
0060	16	3	300	0590	25	2	98.340000	96.11	98.34
0060	21	3	200	0095	26	4	100.870000	98.95	100.87
0060	23	3	200	0491	21	4	106.540000	103.54	106.54
0060	24	2	0350	0119	16	2	102.360000	101.12	102.36
0060	28	2	100	0007	02	4	150.660000	149.25	150.66
0061	06	1	0200	0244	28	2	84.790000	80.18	84.79
0061	09	2	350	0564	30	4	82.870000	81.08	82.87
0061	13	4	100	0704	33	1	92.690000	89.90	92.69
0061	19	3	0050	0497	32	2	166.540000	163.87	166.54
0061	21	3	0250	0138	07	3	93.560000	92.01	93.56
0061	26	1	100	0942	33	3	102.530000	99.22	102.53
0061	34	1	350	0251	24	2	241.660000	108.07	241.66
0062	11	2	350	0769	32	3	74.920000	72.36	74.92
0062	14	1	0150	0083	13	1	76.380000	73.60	76.38
0062	14	2	0400	0429	33	4	78.470000	74.30	78.47
0062	19	4	0150	0171	21	1	77.440000	75.62	77.44
0062	22	2	0250	0406	19	2	91.670000	88.95	91.67
0062	28	2	0200	0428	28	4	98.240000	87.78	98.24
0062	32	4	0050	0264	18	3	149.890000	147.92	149.89
0062	34	1	150	0725	29	2	98.570000	94.63	98.57
0063	07	4	250	0432	25	1	88.740000	86.50	88.74
0063	11	3	200	0076	08	1	91.740000	90.10	91.74
0063	15	1	100	0476	19	2	214.400000	212.44	214.40
0063	22	4	100	0158	23	1	100.160000	98.33	100.16
0063	24	2	100	0357	16	4	102.810000	100.98	102.81
0063	27	1	100	0547	22	4	111.340000	108.70	111.34
0063	27	2	300	0672	24	4	111.780000	106.59	111.78
0063	28	1	0300	0036	22	3	115.100000	113.32	115.10
0063	30	3	400	0226	10	4	116.860000	115.05	116.86
0063	34	2	400	0504	25	4	118.850000	116.32	118.85
0064	10	3	0300	0216	27	1	93.100000	91.15	93.10
0064	15	1	200	0398	17	4	98.650000	95.75	98.65
0064	16	2	0100	0274	27	3	94.000000	92.14	94.00
0064	20	3	150	0097	13	3	95.900000	93.17	95.90
0064	22	3	0400	0104	31	1	100.480000	98.56	100.48
0064	25	3	200	0276	26	1	102.480000	100.51	102.48
0064	26	2	050	0622	34	2	164.350000	162.07	164.35
0064	32	3	250	0422	24	4	121.200000	119.27	121.20
0065	03	1	050	0258	26	2	167.850000	165.81	167.85
0065	13	3	400	0897	35	2	91.250000	87.32	91.25
0065	14	1	200	0155	14	2	89.410000	87.60	89.41
0065	18	3	150	0133	24	3	90.600000	88.74	90.60
0065	33	3	150	0282	16	2	113.660000	111.71	113.66
0065	35	2	0050	0060	05	1	168.170000	166.68	168.17
0065	35	3	350	0747	27	4	114.960000	113.53	114.96
0066	04	4	250	0432	34	3	84.700000	82.47	84.70
0066	12	3	050	0023	12	3	209.160000	207.53	209.16
0066	29	3	0250	0358	24	2	104.010000	102.03	104.01
0066	29	4	150	0311	33	3	104.010000	101.57	104.01
0067	11	4	050	0416	19	2	164.770000	162.59	164.77
0067	12	2	300	0738	30	2	84.770000	82.09	84.77
0067	25	1	200	0325	19	3	99.130000	97.01	99.13
0067	27	3	050	0595	21	4	167.570000	165.83	167.57
0068	13	2	050	0380	19	3	162.700000	159.94	162.70
0068	20	3	0150	0442	26	2	71.780000	69.86	71.78
0068	24	2	0400	0251	15	3	75.400000	73.50	75.40
0068	32	3	0100	0315	22	2	89.710000	87.92	89.71
0069	08	2	0100	0125	33	2	86.810000	84.96	86.81
0069	09	4	200	0466	27	1	66.820000	64.90	66.82
0069	21	2	350	0210	30	2	71.940000	70.39	71.94
0069	23	2	100	0027	09	2	107.570000	105.90	107.57
0069	28	1	300	0249	28	4	81.520000	79.52	81.52
0069	30	4	0300	0447	32	2	86.930000	84.66	86.93
0069	32	1	350	0038	08	1	90.580000	89.40	90.58
0070	07	2	300	0132	15	2	62.070000	60.14	62.07
0070	12	4	0150	0119	28	4	67.310000	65.47	67.31
0070	17	4	0100	0538	27	4	84.990000	82.27	84.99
0070	18	1	0350	0426	22	2	67.830000	66.03	67.83
0070	22	3	150	0369	18	3	70.480000	68.55	70.48
0070	23	3	0400	0216	17	2	71.040000	68.44	71.04
0070	25	3	150	0399	16	2	73.360000	71.38	73.36
0070	26	1	200	0889	35	1	77.320000	74.73	77.32
0070	28	2	0150	0586	29	3	78.760000	76.37	78.76
